,Pinophyta,Abies,LUCA,cell_ids,Dist.to.road_m,Elevation_m,MaxTemp_m,MeanTemp_m,MinTemp_m,Population_m,Precipitation_m,SolarRadiation_m,VaporPres_m,WindSp_m,Longitude,Latitude,wwf_mhtnum,wwf_mhtnam,covid,name,cov_id,tipos,geometry
2326,0.0,0.0,1.0,246383,3591.92796875,23.8888888889,31.1013889684,25.5944444444,31.2194444444,11.8474693298,112.241666667,15981.0694444,2.58333333333,2.88611111111,-96.181563416,18.870389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,40453,PASTIZAL CULTIVADO,10082.0,Agricultura de Temporal,POINT (-96.181563416 18.870389801)
2327,0.0,0.0,1.0,234835,9233.96382813,137.111111111,29.7544444455,24.0166666667,29.8694444444,78.8574504217,126.852777778,17792.8805556,2.45277777778,1.28055555556,-98.337563416,21.173389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,42332,PASTIZAL CULTIVADO,7291.0,Pastizal Cultivado,POINT (-98.33756341599999 21.173389801)
2328,0.0,0.0,0.0,237489,1000.0,17.3333333333,28.7593136488,24.3333333333,28.681372549,22.482161257,109.617647059,17152.3235294,2.58333333333,3.0,-97.1707919837,20.6290576853,1.0,Tropical and Subtropical Moist Broadleaf Forests,42108,PASTIZAL CULTIVADO,8722.0,Pastizal Cultivado,POINT (-97.1707919837 20.6290576853)
2329,0.0,0.0,1.0,236995,3735.99462077,235.111111111,27.8756944736,22.474537037,27.9027777778,38.7320166694,148.717592593,17629.3356481,2.41666666667,1.33333333333,-98.092563416,20.732389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,105781,VEGETACIÓN SECUNDARIA ARBUSTIVA DE SELVA ALTA PERENNIFOLIA,8443.0,Selva Alta Perennifolia,POINT (-98.092563416 20.732389801)
2330,0.0,0.0,0.0,248490,2581.17619629,1264.22222222,30.7724536172,23.3449074074,30.8240740741,46.9581505458,52.75,17603.3217593,1.65046296296,1.84490740741,-98.190563416,18.478389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,48018,PASTIZAL INDUCIDO,10775.0,Agricultura de Temporal,POINT (-98.190563416 18.478389801)
2331,0.0,0.0,1.0,241949,1539.94532715,366.222222222,28.5969907178,23.7430555556,28.6180555556,16.0656978024,109.212962963,16501.4050926,2.41898148148,2.94907407407,-96.524563416,19.752389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,11446,BOSQUE DE ENCINO,8875.0,Pastizal Cultivado,POINT (-96.52456341600001 19.752389801)
2332,0.0,0.0,1.0,239467,1550.79905762,88.5555555556,28.966111358,23.9944444444,29.0527777778,90.3152131399,132.938888889,17085.2611111,2.5,2.0,-97.504563416,20.242389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,41904,PASTIZAL CULTIVADO,8684.0,Agricultura de Temporal,POINT (-97.504563416 20.242389801)
2333,0.0,0.0,1.0,249420,2113.02134766,73.4444444444,31.0574073924,25.75,31.1018518519,14.7657482425,215.699074074,16398.9837963,2.5,2.0,-96.622563416,18.331389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,85127,AGRICULTURA DE TEMPORAL SEMIPERMANENTE,10843.0,Pastizal Cultivado,POINT (-96.62256341600001 18.331389801)
2334,0.0,0.0,1.0,238194,2005.36245117,2160.66666667,23.2008333312,15.9861111111,23.2444444444,31.9361094475,86.35,18453.5,1.08611111111,2.04166666667,-98.533563416,20.487389801,3.0,Tropical and Subtropical Coniferous Forests,7096,BOSQUE DE PINO,8800.0,Pastizal Cultivado,POINT (-98.53356341600001 20.487389801)
2335,0.0,0.0,1.0,240414,3627.80914551,2266.22222222,22.8944444233,15.2388888889,22.925,45.9171043502,43.3027777778,18716.0583333,1.0,2.21111111111,-99.170563416,20.046389801,3.0,Tropical and Subtropical Coniferous Forests,95256,VEGETACIÓN SECUNDARIA ARBUSTIVA DE BOSQUE DE ENCINO,9261.0,Matorral Crasicaule,POINT (-99.17056341599999 20.046389801)
2336,1.0,0.0,1.0,243135,3175.02794922,2395.77777778,23.642824067,15.6388888889,23.662037037,731.684329139,50.2291666667,18288.0300926,1.0,2.11111111111,-98.827563416,19.507389801,13.0,Deserts and Xeric Shrublands,70711,AGRICULTURA DE TEMPORAL ANUAL,8684.0,Agricultura de Temporal,POINT (-98.827563416 19.507389801)
2337,0.0,0.0,1.0,246631,5430.58055827,25.0,31.0928242913,25.5856481481,31.2361111111,34.8225875696,113.729166667,16010.7268519,2.58333333333,2.78240740741,-96.181563416,18.821389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,40453,PASTIZAL CULTIVADO,10402.0,Sabana,POINT (-96.181563416 18.821389801)
2338,0.0,0.0,1.0,235772,2058.50681641,584.777777778,27.450462955,22.1111111111,27.4930555556,87.5926287439,160.162037037,17836.3703704,2.1875,1.28009259259,-98.484563416,20.977389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,105798,VEGETACIÓN SECUNDARIA ARBUSTIVA DE SELVA ALTA PERENNIFOLIA,8368.0,Agricultura de Temporal,POINT (-98.484563416 20.977389801)
2339,1.0,0.0,1.0,242408,1977.35913086,2717.66666667,19.9702778048,12.8861111111,20.0166666667,46.5870378017,65.9916666667,17855.2694444,1.0,2.275,-98.239563416,19.654389801,3.0,Tropical and Subtropical Coniferous Forests,82571,AGRICULTURA DE TEMPORAL ANUAL Y PERMANENTE,8684.0,Agricultura de Temporal,POINT (-98.239563416 19.654389801)
2340,0.0,0.0,1.0,245867,1971.52858887,2486.88888889,20.719722218,12.7333333333,20.7166666667,47.7135300636,44.6583333333,17133.3138889,1.0,2.0,-97.504563416,18.968389801,13.0,Deserts and Xeric Shrublands,71911,AGRICULTURA DE TEMPORAL ANUAL,8684.0,Agricultura de Temporal,POINT (-97.504563416 18.968389801)
2341,0.0,0.0,1.0,240906,1736.07459961,2230.0,24.0433333079,15.7194444444,24.0722222222,314.031409158,44.2083333333,18725.775,1.0,2.14166666667,-99.170563416,19.948389801,13.0,Deserts and Xeric Shrublands,25983,MATORRAL CRASICAULE,8684.0,Agricultura de Temporal,POINT (-99.17056341599999 19.948389801)
2342,0.0,0.0,1.0,246848,2655.75164551,2026.0,24.4652777734,16.875,24.462962963,41.1790187359,43.4861111111,17193.6550926,1.04861111111,2.0,-97.749563416,18.772389801,13.0,Deserts and Xeric Shrublands,29559,MATORRAL DESÉRTICO ROSETÓFILO,10495.0,Agricultura de Temporal,POINT (-97.749563416 18.772389801)
2343,0.0,0.0,1.0,252410,6988.60910156,695.555555556,28.7976851905,23.4050925926,28.8217592593,34.9523730278,274.993055556,15989.900463,1.98148148148,2.08333333333,-96.328563416,17.841389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,105401,VEGETACIÓN SECUNDARIA ARBUSTIVA DE SELVA ALTA PERENNIFOLIA,10560.0,Selva Alta Perennifolia,POINT (-96.32856341599999 17.841389801)
2344,0.0,0.0,1.0,244638,5539.91092773,2351.66666667,22.7770833748,14.0555555556,22.9467592593,18.2033233047,40.8888888889,17568.3611111,1.0,2.0,-97.651563416,19.213389801,13.0,Deserts and Xeric Shrublands,71911,AGRICULTURA DE TEMPORAL ANUAL,8684.0,Agricultura de Temporal,POINT (-97.651563416 19.213389801)
2345,0.0,0.0,0.0,241666,1961.82296387,2640.22222222,19.3939814722,12.6180555556,19.4513888889,8.87341067526,63.8287037037,17804.1481481,1.0,2.14583333333,-98.190563416,19.801389801,3.0,Tropical and Subtropical Coniferous Forests,11444,BOSQUE DE ENCINO,8684.0,Agricultura de Temporal,POINT (-98.190563416 19.801389801)
2346,0.0,0.0,1.0,237722,1615.0211084,116.555555556,28.6081018536,23.712962963,28.6365740741,223.615475761,108.49537037,16942.2199074,2.52083333333,2.05555555556,-97.406563416,20.585389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,42104,PASTIZAL CULTIVADO,8617.0,Agricultura de Temporal,POINT (-97.406563416 20.585389801)
2347,0.0,0.0,0.0,235070,4797.43270671,154.0,29.1571758986,23.7916666667,29.1134259259,19.2890840636,116.111111111,17570.4537037,2.4375,1.41203703704,-98.092563416,21.124389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,42818,PASTIZAL CULTIVADO,7291.0,Pastizal Cultivado,POINT (-98.092563416 21.124389801)
2348,0.0,0.0,1.0,241899,1035.71688477,2261.22222222,24.9476851534,15.8958333333,25.0138888889,1104.90330463,44.7546296296,18575.4953704,1.0,2.08333333333,-98.974563416,19.752389801,13.0,Deserts and Xeric Shrublands,44910,PASTIZAL HALÓFILO,9614.0,Agricultura de Riego,POINT (-98.974563416 19.752389801)
2349,1.0,0.0,1.0,251849,2674.40259196,159.333333333,30.5953703015,25.525462963,30.6481481481,45.4334852431,254.851851852,16368.3263889,2.4537037037,2.33101851852,-96.132563416,17.939389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,85113,AGRICULTURA DE TEMPORAL SEMIPERMANENTE,10560.0,Selva Alta Perennifolia,POINT (-96.132563416 17.939389801)
2350,0.0,0.0,1.0,242437,835.702250163,1358.55555556,24.0138888677,19.1277777778,24.0472222222,118.291541735,142.644444444,16176.55,1.69444444444,2.0,-96.818563416,19.654389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,83241,AGRICULTURA DE TEMPORAL ANUAL Y SEMIPERMANENTE,8875.0,Pastizal Cultivado,POINT (-96.818563416 19.654389801)
2351,0.0,0.0,1.0,240186,2422.47297852,2464.77777778,21.0083333386,14.1444444444,21.0583333333,54.8044366201,60.2777777778,18029.8777778,1.0,2.08611111111,-98.288563416,20.095389801,3.0,Tropical and Subtropical Coniferous Forests,7061,BOSQUE DE PINO,9137.0,Bosque de Pino,POINT (-98.288563416 20.095389801)
2352,0.0,0.0,0.0,237008,5393.24880371,100.555555556,28.9611110908,23.8564814815,28.9884259259,40.8667845196,101.224537037,16984.8912037,2.55787037037,2.05324074074,-97.455563416,20.732389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,84691,AGRICULTURA DE TEMPORAL PERMANENTE,7291.0,Pastizal Cultivado,POINT (-97.455563416 20.732389801)
2353,0.0,0.0,1.0,241936,5262.12866211,1216.33333333,23.5490741421,17.9907407407,23.6203703704,94.9451784558,124.664351852,16427.2291667,1.67592592593,2.0,-97.161563416,19.752389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,89649,VEGETACIÓN SECUNDARIA ARBÓREA DE BOSQUE MESÓFILO DE MONTAÑA,9518.0,Bosque Mesofilo de Montana,POINT (-97.16156341600001 19.752389801)
2354,0.0,0.0,1.0,239709,1741.60602539,283.333333333,27.5793981287,22.7777777778,27.599537037,242.882032818,162.756944444,17185.8564815,2.41435185185,1.76851851852,-97.602563416,20.193389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,106609,VEGETACIÓN SECUNDARIA ARBÓREA DE SELVA ALTA PERENNIFOLIA,8684.0,Agricultura de Temporal,POINT (-97.602563416 20.193389801)
2355,0.0,0.0,1.0,239225,2878.68543945,152.555555556,28.5372685194,23.8935185185,28.5856481481,41.8320052359,143.541666667,16764.7847222,2.49768518519,2.02314814815,-97.210563416,20.291389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,105687,VEGETACIÓN SECUNDARIA ARBUSTIVA DE SELVA ALTA PERENNIFOLIA,8926.0,Selva Alta Perennifolia,POINT (-97.210563416 20.291389801)
2356,0.0,0.0,0.0,242903,3813.93077799,2670.22222222,20.0550925732,12.9814814815,20.0902777778,29.934492747,64.1875,17843.9259259,1.0,2.16435185185,-98.092563416,19.556389801,3.0,Tropical and Subtropical Coniferous Forests,88950,VEGETACIÓN SECUNDARIA ARBUSTIVA DE BOSQUE DE TÁSCATE,9876.0,Bosque de Tascate,POINT (-98.092563416 19.556389801)
2357,0.0,0.0,1.0,244374,2457.10262695,2373.0,23.8541666455,15.2527777778,23.8888888889,677.12066803,66.4611111111,18053.1916667,1.0,2.0,-98.484563416,19.262389801,3.0,Tropical and Subtropical Coniferous Forests,60126,AGRICULTURA DE RIEGO ANUAL,10097.0,Agricultura de Riego,POINT (-98.484563416 19.262389801)
2358,1.0,0.0,1.0,245341,1912.75205566,2968.83333333,20.787499962,13.150462963,20.8356481481,65.304374165,104.668981481,17723.1342593,1.0,2.97916666667,-99.219563416,19.066389801,3.0,Tropical and Subtropical Coniferous Forests,8584,BOSQUE DE PINO-ENCINO,10304.0,Agricultura de Temporal,POINT (-99.219563416 19.066389801)
2359,0.0,0.0,1.0,242423,4798.90545898,2711.11111111,19.584666659,12.5666666667,19.65,18.7969549497,56.29,17300.35,1.0,2.06333333333,-97.504563416,19.654389801,3.0,Tropical and Subtropical Coniferous Forests,49495,PASTIZAL INDUCIDO,9767.0,Pastizal Cultivado,POINT (-97.504563416 19.654389801)
2360,1.0,0.0,1.0,247111,1503.67324219,1933.88888889,21.7784722337,15.0486111111,21.8240740741,228.250019391,65.3310185185,16610.0925926,1.23611111111,2.0,-97.308563416,18.723389801,3.0,Tropical and Subtropical Coniferous Forests,118691,ZONA URBANA,10593.0,Agricultura de Temporal,POINT (-97.308563416 18.723389801)
2361,0.0,0.0,1.0,237973,4771.04896376,4.0,28.8177082141,24.25,28.8802083333,21.1118464697,115.328125,17213.9114583,2.58333333333,3.0,-97.0737667822,20.5261094342,14.0,Mangroves,87932,MANGLAR,8811.0,Vegetacion Acuatica,POINT (-97.0737667822 20.5261094342)
2362,0.0,0.0,1.0,250336,6215.27667969,65.8888888889,30.2557870459,25.5833333333,30.2199074074,25.2162192702,256.951388889,16517.2430556,2.5,2.0787037037,-96.475563416,18.184389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,19217,CUERPO DE AGUA,10848.0,Cuerpos de Agua,POINT (-96.475563416 18.184389801)
2363,0.0,0.0,1.0,244359,3387.03125488,2793.44444444,21.5694443968,13.925,21.65,2900.94032694,85.3083333333,18084.7555556,1.0,2.7,-99.219563416,19.262389801,3.0,Tropical and Subtropical Coniferous Forests,11273,BOSQUE DE ENCINO,10155.0,Bosque de Encino,POINT (-99.219563416 19.262389801)
2364,0.0,0.0,0.0,247130,3140.44154297,81.3333333333,31.1078702697,25.5416666667,31.1018518519,15.0283432139,108.979166667,15970.8472222,2.5,2.3287037037,-96.377563416,18.723389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,40453,PASTIZAL CULTIVADO,10015.0,Pastizal Cultivado,POINT (-96.377563416 18.723389801)
2365,0.0,0.0,0.0,233749,2414.63608398,75.6666666667,28.4814813932,23.6597222222,28.5509259259,57.5370059543,109.729166667,17351.537037,2.54861111111,2.37268518519,-97.700563416,21.418389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,42818,PASTIZAL CULTIVADO,7291.0,Pastizal Cultivado,POINT (-97.70056341599999 21.418389801)
2366,1.0,0.0,1.0,238448,1172.2854248,2448.11111111,20.591666672,14.349537037,20.5949074074,21.706392765,87.587962963,18057.1226852,1.01851851852,2.19907407407,-98.435563416,20.438389801,3.0,Tropical and Subtropical Coniferous Forests,72463,AGRICULTURA DE TEMPORAL ANUAL,8812.0,Bosque Mesofilo de Montana,POINT (-98.43556341599999 20.438389801)
2367,0.0,0.0,0.0,241663,3933.74313477,2703.44444444,19.4274999804,12.4472222222,19.5055555556,14.853558143,63.2277777778,17993.0527778,1.0,2.41944444444,-98.337563416,19.801389801,3.0,Tropical and Subtropical Coniferous Forests,82639,AGRICULTURA DE TEMPORAL ANUAL Y PERMANENTE,8684.0,Agricultura de Temporal,POINT (-98.33756341599999 19.801389801)
2368,0.0,0.0,0.0,236279,2843.14574707,11.7777777778,29.1563890457,24.25,29.2694444444,49.4181284904,103.744444444,17029.1916667,2.58333333333,2.9,-97.357563416,20.879389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,42227,PASTIZAL CULTIVADO,7291.0,Pastizal Cultivado,POINT (-97.357563416 20.879389801)
2369,0.0,0.0,0.0,249742,7094.98390625,6.0,31.0687500724,26.0810185185,31.0763888889,28.1742885907,127.083333333,16141.9166667,2.58333333333,2.66666666667,-95.740563416,18.282389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,39855,PASTIZAL CULTIVADO,8684.0,Agricultura de Temporal,POINT (-95.740563416 18.282389801)
2370,0.0,0.0,1.0,238458,5640.75550781,518.222222222,26.0252777841,21.3722222222,26.0833333333,65.2891059452,181.097222222,17487.8944444,2.23611111111,1.35,-97.945563416,20.438389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,84609,AGRICULTURA DE TEMPORAL PERMANENTE,8684.0,Agricultura de Temporal,POINT (-97.945563416 20.438389801)
2371,0.0,0.0,1.0,241451,7566.45085937,390.666666667,27.7046296332,23.3101851852,27.7592592593,11.7498545912,127.05787037,16496.2569444,2.38657407407,2.96990740741,-96.573563416,19.850389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,106596,VEGETACIÓN SECUNDARIA ARBÓREA DE SELVA ALTA PERENNIFOLIA,8875.0,Pastizal Cultivado,POINT (-96.573563416 19.850389801)
2372,0.0,0.0,1.0,241698,2000.0,524.666666667,26.6407407478,22.6064814815,26.6921296296,38.1915596326,128.525462963,16417.5069444,2.25925925926,2.68287037037,-96.622563416,19.801389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,106590,VEGETACIÓN SECUNDARIA ARBÓREA DE SELVA ALTA PERENNIFOLIA,8875.0,Pastizal Cultivado,POINT (-96.62256341600001 19.801389801)
2373,0.0,0.0,1.0,249700,7727.9565625,1562.0,28.2768518262,21.6712962963,28.3449074074,9.39022491376,35.775462963,17225.1875,1.47916666667,2.0,-97.798563416,18.282389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,69397,AGRICULTURA DE TEMPORAL ANUAL,10924.0,Agricultura de Temporal,POINT (-97.79856341599999 18.282389801)
2374,0.0,0.0,0.0,249433,5713.97867187,12.5555555556,30.93263876,25.7615740741,31.0138888889,26.3239369922,131.756944444,16008.1157407,2.58333333333,2.66666666667,-95.985563416,18.331389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,116758,TULAR,8684.0,Agricultura de Temporal,POINT (-95.98556341600001 18.331389801)
2375,0.0,0.0,1.0,247404,13730.3014453,4.44444444444,30.2102777799,25.4055555556,30.2888888889,10.7833961129,121.358333333,16354.9777778,2.58333333333,3.62222222222,-95.887563416,18.674389801,14.0,Mangroves,24618,NO EMPATA,10015.0,Pastizal Cultivado,POINT (-95.88756341600001 18.674389801)
2376,0.0,0.0,1.0,240429,2040.79698242,2431.88888889,21.9789351534,14.412037037,22.0300925926,444.473228455,48.224537037,18113.2384259,1.0,2.04861111111,-98.435563416,20.046389801,3.0,Tropical and Subtropical Coniferous Forests,71911,AGRICULTURA DE TEMPORAL ANUAL,8684.0,Agricultura de Temporal,POINT (-98.43556341599999 20.046389801)
2377,0.0,0.0,1.0,245361,969.070908203,2141.16666667,25.0863426659,17.1597222222,25.1111111111,5795.13273112,69.3240740741,17819.3773148,1.0,2.0,-98.239563416,19.066389801,3.0,Tropical and Subtropical Coniferous Forests,118982,ZONA URBANA,10285.0,Zona Urbana,POINT (-98.239563416 19.066389801)
2378,0.0,0.0,1.0,242672,4693.36727539,2406.55555556,21.6636574312,14.0509259259,21.7384259259,63.8342728615,52.4305555556,17280.3194444,1.0,2.0,-97.308563416,19.605389801,13.0,Deserts and Xeric Shrublands,63065,AGRICULTURA DE RIEGO ANUAL Y SEMIPERMANENTE,8684.0,Agricultura de Temporal,POINT (-97.308563416 19.605389801)
2379,0.0,0.0,1.0,251831,772.285424805,625.222222222,32.7030092125,25.8333333333,32.7962962963,17.3382219937,56.5416666667,16439.0277778,2.0,2.0,-97.014563416,17.939389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,62471,AGRICULTURA DE RIEGO ANUAL Y PERMANENTE,10897.0,Selva Baja Caducifolia,POINT (-97.014563416 17.939389801)
2380,0.0,0.0,0.0,236258,2930.38047852,447.333333333,27.519722218,22.2416666667,27.5666666667,143.752339363,165.133333333,17868.4388889,2.30277777778,1.25833333333,-98.386563416,20.879389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,105791,VEGETACIÓN SECUNDARIA ARBUSTIVA DE SELVA ALTA PERENNIFOLIA,8443.0,Selva Alta Perennifolia,POINT (-98.386563416 20.879389801)
2381,0.0,0.0,0.0,246088,6345.82039062,2612.11111111,21.4159722505,14.212962963,21.4699074074,52.8969668282,86.4097222222,17475.8912037,1.0,2.28703703704,-98.631563416,18.919389801,3.0,Tropical and Subtropical Coniferous Forests,82292,AGRICULTURA DE TEMPORAL ANUAL Y PERMANENTE,8684.0,Agricultura de Temporal,POINT (-98.63156341600001 18.919389801)
2382,0.0,0.0,1.0,247081,1060.94756673,1458.33333333,30.3562500079,22.4467592593,30.400462963,326.773790042,74.900462963,17881.3356481,1.5,1.83333333333,-98.778563416,18.723389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,70456,AGRICULTURA DE TEMPORAL ANUAL,8684.0,Agricultura de Temporal,POINT (-98.778563416 18.723389801)
2383,0.0,0.0,1.0,250912,1713.14347168,1042.88888889,32.5994444423,24.9472222222,32.6833333333,26.3860144774,59.9555555556,17711.9722222,1.79166666667,1.675,-98.337563416,18.086389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,107570,VEGETACIÓN SECUNDARIA ARBUSTIVA DE SELVA BAJA CADUCIFOLIA,11057.0,Agricultura de Temporal,POINT (-98.33756341599999 18.086389801)
2384,0.0,0.0,1.0,248507,2294.63608887,1688.33333333,26.3349536878,19.6365740741,26.3981481481,513.276698049,56.0,16702.712963,1.39814814815,2.0,-97.357563416,18.478389801,13.0,Deserts and Xeric Shrublands,29549,MATORRAL DESÉRTICO ROSETÓFILO,10734.0,Matorral Desertico Rosetofilo,POINT (-97.357563416 18.478389801)
2385,0.0,0.0,1.0,249106,835.716884766,2433.33333333,16.5650463435,12.2824074074,16.6041666667,148.793498993,108.12962963,16549.9837963,1.0,2.12037037037,-97.063563416,18.380389801,3.0,Tropical and Subtropical Coniferous Forests,8478,BOSQUE DE PINO-ENCINO,10856.0,Agricultura de Temporal,POINT (-97.06356341599999 18.380389801)
2386,0.0,0.0,0.0,249127,5943.12142578,14.3333333333,31.0092591224,25.7592592593,31.0578703704,14.4208224879,126.893518519,16033.6435185,2.58333333333,2.66666666667,-96.034563416,18.380389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,40453,PASTIZAL CULTIVADO,10715.0,Vegetacion Acuatica,POINT (-96.034563416 18.380389801)
2387,0.0,0.0,1.0,250940,1372.70419922,2079.33333333,21.1574074339,16.3518518519,21.2337962963,64.8236969577,113.696759259,16306.5046296,1.12037037037,2.08333333333,-96.965563416,18.086389801,3.0,Tropical and Subtropical Coniferous Forests,6283,BOSQUE MESÓFILO DE MONTAÑA,10596.0,Bosque Mesofilo de Montana,POINT (-96.96556341599999 18.086389801)
2388,0.0,0.0,1.0,249405,1245.15960937,1281.22222222,31.6402777345,23.0324074074,31.6944444444,353.548009237,34.8310185185,16616.3981481,1.625,2.0,-97.357563416,18.331389801,13.0,Deserts and Xeric Shrublands,118500,ZONA URBANA,10752.0,Agricultura de Riego,POINT (-97.357563416 18.331389801)
2389,1.0,0.0,1.0,252394,2411.03029785,1581.66666667,28.8474999534,20.9916666667,28.8944444444,1.53852582574,71.5833333333,16537.7944444,1.40833333333,2.00555555556,-97.112563416,17.841389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,64895,SELVA BAJA CADUCIFOLIA,10897.0,Selva Baja Caducifolia,POINT (-97.112563416 17.841389801)
2390,0.0,0.0,1.0,252950,2651.06991699,2351.55555556,21.6511574233,15.0416666667,21.6712962963,5.79227458106,45.8148148148,16765.8402778,1.0,2.43518518519,-97.259563416,17.743389801,3.0,Tropical and Subtropical Coniferous Forests,47440,PASTIZAL INDUCIDO,11151.0,Agricultura de Temporal,POINT (-97.25956341600001 17.743389801)
2391,0.0,0.0,1.0,243893,2219.68243164,2454.88888889,22.8722221189,14.1203703704,22.8703703704,127.291129684,51.7361111111,17611.3472222,1.0,2.0,-97.896563416,19.360389801,13.0,Deserts and Xeric Shrublands,63045,AGRICULTURA DE RIEGO ANUAL Y SEMIPERMANENTE,8684.0,Agricultura de Temporal,POINT (-97.89656341600001 19.360389801)
2392,1.0,0.0,1.0,242889,1531.69482829,2534.22222222,22.6486111085,14.6273148148,22.7175925926,193.531056298,51.8935185185,18394.4675926,1.0,2.24537037037,-98.778563416,19.556389801,3.0,Tropical and Subtropical Coniferous Forests,94960,VEGETACIÓN SECUNDARIA ARBUSTIVA DE BOSQUE DE ENCINO,9880.0,Pastizal Cultivado,POINT (-98.778563416 19.556389801)
2393,0.0,0.0,1.0,248256,8290.58009766,4.55555555556,30.5708334358,25.5902777778,30.6087962963,8.03741501437,127.164351852,16251.5162037,2.58333333333,3.21296296296,-95.642563416,18.527389801,1.0,Tropical and Subtropical Moist Broadleaf Forests,40204,PASTIZAL CULTIVADO,8684.0,Agricultura de Temporal,POINT (-95.642563416 18.527389801)
2394,0.0,0.0,1.0,250017,2662.41811523,1018.83333333,32.7388887582,24.3865740741,32.7847222222,26.3782827854,43.1203703704,16408.2546296,1.79398148148,2.0,-97.161563416,18.233389801,13.0,Deserts and Xeric Shrublands,25894,MATORRAL CRASICAULE,10864.0,Matorral Crasicaule,POINT (-97.16156341600001 18.233389801)
2395,0.0,0.0,1.0,244122,674.754683431,2761.0,21.2712963091,13.7291666667,21.3194444444,246.83213785,71.0416666667,17799.8773148,1.0,2.65740740741,-98.778563416,19.311389801,3.0,Tropical and Subtropical Coniferous Forests,70456,AGRICULTURA DE TEMPORAL ANUAL,8684.0,Agricultura de Temporal,POINT (-98.778563416 19.311389801)
2396,1.0,0.0,1.0,243138,5205.60307617,3116.55555556,18.1752314479,11.287037037,18.2175925926,30.8638569514,78.6226851852,17837.9398148,1.0,3.02777777778,-98.680563416,19.507389801,3.0,Tropical and Subtropical Coniferous Forests,5588,BOSQUE DE OYAMEL,9885.0,Bosque de Encino,POINT (-98.680563416 19.507389801)
2397,0.0,0.0,1.0,246585,1280.47378337,1702.66666667,28.5023148016,20.2638888889,28.537037037,102.580154737,69.8518518519,17900.4583333,1.38657407407,1.96527777778,-98.435563416,18.821389801,2.0,Tropical and Subtropical Dry Broadleaf Forests,62998,AGRICULTURA DE RIEGO ANUAL Y SEMIPERMANENTE,10407.0,Bosque de Encino,POINT (-98.43556341599999 18.821389801)
2398,1.0,0.0,1.0,242677,1515.87276367,2450.44444444,17.5078703761,12.0393518519,17.5393518519,83.5392413139,95.5138888889,16674.6342593,1.0,2.06018518519,-97.063563416,19.605389801,3.0,Tropical and Subtropical Coniferous Forests,70893,AGRICULTURA DE TEMPORAL ANUAL,9765.0,Bosque de Pino,POINT (-97.06356341599999 19.605389801)
2399,0.0,0.0,1.0,247652,1200.0,2632.0,16.6569444449,11.0949074074,16.7222222222,55.6204590003,58.5486111111,16810.0300926,1.0,2.16203703704,-97.308563416,18.625389801,3.0,Tropical and Subtropical Coniferous Forests,69742,AGRICULTURA DE TEMPORAL ANUAL,10671.0,Bosque de Pino,POINT (-97.308563416 18.625389801)
2400,0.0,0.0,1.0,238189,6812.61503906,1939.88888889,24.4583333227,17.7444444444,24.5,9.4376903216,60.4833333333,18717.5444444,1.18333333333,2.02222222222,-98.778563416,20.487389801,3.0,Tropical and Subtropical Coniferous Forests,95473,VEGETACIÓN SECUNDARIA ARBUSTIVA DE BOSQUE DE ENCINO,8839.0,Bosque de Encino,POINT (-98.778563416 20.487389801)
